,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,SUM,APPROVAL
10399,9810,0,1,1,0,180,4,4,3,1,2103,668,0,0,0,3,1
10400,9811,0,1,1,0,180,4,4,3,1,2103,668,0,0,0,25,0
10401,9812,0,1,1,0,180,4,4,3,1,2103,668,0,0,0,17,0
10402,9813,0,1,1,0,180,4,4,3,1,2103,668,0,0,0,7,0
10403,9814,1,1,0,2,145,0,4,1,1,4328,1101,0,0,3,12,0
10404,9816,0,0,0,1,124,4,4,1,2,3951,2101,0,1,2,2,1
10405,9817,0,0,0,1,124,4,4,1,2,3951,2101,0,1,2,13,0
10406,9818,0,0,0,1,124,4,4,1,2,3951,2101,0,1,2,12,0
10407,9819,0,1,1,0,145,0,4,1,1,7162,3200,0,0,1,5,0
10408,9820,0,0,0,0,192,4,1,3,4,4694,2276,0,1,0,26,0
10409,9821,0,0,0,0,192,4,1,3,4,4694,2276,0,1,0,5,0
10410,9822,0,0,0,0,192,4,1,3,4,4694,2276,0,1,0,5,0
10411,9823,0,0,1,0,202,4,1,1,1,4789,3534,0,0,1,1,1
10412,9824,0,0,1,0,202,4,1,1,1,4789,3534,0,0,1,1,1
10413,9825,0,0,1,0,202,4,1,1,1,4789,3534,0,0,1,0,1
10414,9826,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,2,1
10415,9827,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,1,1
10416,9828,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,19,0
10417,9829,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,12,0
10418,9830,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,2,1
10419,9831,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,0,1
10420,9832,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,6,0
10421,9833,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,14,0
10422,9834,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,6,0
10423,9835,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,0,1
10424,9836,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,44,0
10425,9837,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,0,1
10426,9838,1,1,1,0,158,1,4,1,1,629,3639,0,0,1,0,1
10427,9839,0,0,1,0,62,1,4,2,1,1353,3639,0,0,0,2,1
10428,9840,0,0,1,0,202,2,1,1,1,4979,2769,0,0,1,0,1
10429,9841,0,0,1,1,44,4,1,1,1,5341,3405,0,0,2,10,0
10430,9843,1,0,1,2,212,4,4,1,1,2670,2838,0,0,3,18,0
10431,9844,0,0,1,0,158,4,4,1,1,4130,3200,0,0,1,1,1
10432,9845,0,0,1,0,158,4,4,1,1,4130,3200,0,0,1,4,1
10433,9846,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,1,1
10434,9847,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,22,0
10435,9848,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,0,1
10436,9849,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,22,0
10437,9850,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,19,0
10438,9851,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,3,1
10439,9852,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,22,0
10440,9853,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,11,0
10441,9854,1,1,0,1,145,4,4,1,1,5877,1021,0,0,2,1,1
10442,9855,0,0,1,0,145,4,1,3,1,6942,2365,0,1,0,18,0
10443,9856,0,0,0,0,170,1,4,1,1,1090,3639,0,0,1,7,0
10444,9857,0,0,0,0,170,1,4,1,1,1090,3639,0,0,1,8,0
10445,9858,0,0,0,0,170,1,4,1,1,1090,3639,0,0,1,7,0
10446,9859,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,0,1
10447,9860,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,6,0
10448,9861,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,0,1
10449,9862,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,6,0
10450,9863,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,3,1
10451,9864,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,6,0
10452,9865,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,8,0
10453,9866,0,0,1,0,77,1,4,4,1,750,3639,0,0,0,0,1
10454,9867,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,2,1
10455,9868,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,3,1
10456,9869,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,21,0
10457,9870,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,11,0
10458,9871,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,11,0
10459,9872,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,11,0
10460,9873,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,11,0
10461,9874,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,5,0
10462,9875,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,43,0
10463,9876,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,5,0
10464,9877,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,1,1
10465,9878,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,0,1
10466,9879,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,2,1
10467,9880,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,3,1
10468,9881,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,12,0
10469,9882,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,11,0
10470,9883,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,11,0
10471,9884,1,1,0,2,170,2,1,1,5,6152,2554,0,0,3,10,0
10472,9885,1,1,0,1,145,2,4,1,1,4161,2952,0,0,2,16,0
10473,9886,1,1,0,1,145,2,4,1,1,4161,2952,0,0,2,25,0
10474,9887,1,1,0,1,145,2,4,1,1,4161,2952,0,0,2,38,0
10475,9888,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,6,0
10476,9889,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,9,0
10477,9890,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,0,1
10478,9891,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,1,1
10479,9892,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,10,0
10480,9893,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,6,0
10481,9894,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,0,1
10482,9895,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,3,1
10483,9896,1,1,1,1,120,4,4,1,1,2586,1498,0,0,2,3,1
10484,9897,0,0,1,0,70,4,4,1,1,2136,1286,0,1,1,12,0
10485,9898,0,0,1,0,70,4,4,1,1,2136,1286,0,1,1,14,0
10486,9899,0,0,1,0,70,4,4,1,1,2136,1286,0,1,1,3,1
10487,9900,0,0,1,0,70,4,4,1,1,2136,1286,0,1,1,0,1
10488,9901,1,0,1,2,104,1,1,1,1,3319,3639,0,0,3,5,0
10489,9902,1,0,1,2,104,1,1,1,1,3319,3639,0,0,3,4,1
10490,9903,1,0,1,2,104,1,1,1,1,3319,3639,0,0,3,0,1
10491,9904,1,0,1,2,104,1,1,1,1,3319,3639,0,0,3,4,1
10492,9905,1,0,1,2,104,1,1,1,1,3319,3639,0,0,3,5,0
10493,9906,1,0,1,2,104,1,1,1,1,3319,3639,0,0,3,0,1
10494,9907,0,0,1,3,120,4,4,2,1,6479,2952,0,0,3,2,1
10495,9908,0,0,1,3,120,4,4,2,1,6479,2952,0,0,3,13,0
10496,9909,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,1,1
10497,9910,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,6,0
10498,9911,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,3,1
10499,9912,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,17,0
10500,9913,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,17,0
10501,9914,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,17,0
10502,9915,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,17,0
10503,9916,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,9,0
10504,9917,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,6,0
10505,9918,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,17,0
10506,9919,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,6,0
10507,9920,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,8,0
10508,9921,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,17,0
10509,9922,0,1,1,0,118,4,4,1,1,4047,3560,0,0,1,12,0
10510,9923,0,1,0,0,77,4,1,1,2,3800,2534,0,0,1,10,0
10511,9924,0,1,0,0,77,4,1,1,2,3800,2534,0,0,1,0,1
10512,9925,0,1,0,0,77,4,1,1,2,3800,2534,0,0,1,0,1
10513,9926,0,1,0,0,77,4,1,1,2,3800,2534,0,0,1,0,1
10514,9927,0,0,1,2,62,4,4,1,1,5739,3154,0,0,3,26,0
10515,9928,0,0,1,2,62,4,4,1,1,5739,3154,0,0,3,0,1
10516,9929,0,0,1,2,62,4,4,1,1,5739,3154,0,0,3,11,0
10517,9930,0,0,1,2,62,4,4,1,1,5739,3154,0,0,3,11,0
10518,9931,1,1,1,1,212,4,1,1,1,3723,2701,0,0,2,4,1
10519,9932,1,1,1,1,212,4,1,1,1,3723,2701,0,0,2,0,1
10520,9933,1,1,1,1,212,4,1,1,1,3723,2701,0,0,2,14,0
10521,9934,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,2,1
10522,9935,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,17,0
10523,9936,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,17,0
10524,9937,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,6,0
10525,9938,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,2,1
10526,9939,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,6,0
10527,9940,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,2,1
10528,9941,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,6,0
10529,9942,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,6,0
10530,9943,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,2,1
10531,9944,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,2,1
10532,9945,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,9,0
10533,9946,0,0,1,1,192,2,4,1,1,4359,1932,0,0,2,0,1
10534,9947,0,0,1,1,120,4,2,1,1,6382,3586,0,1,2,7,0
10535,9948,0,0,1,1,120,4,2,1,1,6382,3586,0,1,2,3,1
10536,9949,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,6,0
10537,9950,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,3,1
10538,9951,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,6,0
10539,9952,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,8,0
10540,9953,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,6,0
10541,9954,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,0,1
10542,9955,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,6,0
10543,9956,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,6,0
10544,9957,1,1,1,1,106,4,4,1,1,4381,684,0,1,2,1,1
10545,9958,0,0,1,0,41,1,4,1,1,1038,3639,0,0,1,6,0
10546,9959,0,0,1,0,41,1,4,1,1,1038,3639,0,0,1,6,0
10547,9960,0,1,1,0,120,4,4,1,1,4110,1972,0,0,1,8,0
10548,9961,0,1,1,0,120,4,4,1,1,4110,1972,0,0,1,0,1
10549,9962,0,1,1,0,120,4,4,1,1,4110,1972,0,0,1,14,0
10550,9963,0,1,1,0,120,4,4,1,1,4110,1972,0,0,1,8,0
10551,9964,0,1,1,0,120,4,4,1,1,4110,1972,0,0,1,1,1
10552,9965,0,1,1,0,120,4,4,1,1,4110,1972,0,0,1,8,0
10553,9966,1,0,1,0,2,1,3,1,1,166,3639,0,0,1,7,0
10554,9967,1,0,1,0,2,1,3,1,1,166,3639,0,0,1,8,0
10555,9968,1,0,1,0,2,1,3,1,1,166,3639,0,0,1,8,0
10556,9969,1,1,1,0,145,2,1,3,1,7101,2881,0,0,0,0,1
10557,9970,1,1,1,0,145,2,1,3,1,7101,2881,0,0,0,0,1
10558,9971,1,1,1,0,145,2,1,3,1,7101,2881,0,0,0,0,1
10559,9972,0,0,1,0,145,4,4,1,1,4287,948,0,1,1,10,0
10560,9973,0,0,1,0,145,4,4,1,1,4287,948,0,1,1,0,1
10561,9974,0,0,1,0,145,4,4,1,1,4287,948,0,1,1,0,1
10562,9975,0,0,1,0,145,4,4,1,1,4287,948,0,1,1,5,0
10563,9976,0,0,1,1,192,2,4,0,1,5238,783,0,0,2,9,0
10564,9977,0,0,1,1,192,2,4,0,1,5238,783,0,0,2,6,0
10565,9978,0,0,1,1,192,2,4,0,1,5238,783,0,0,2,0,1
10566,9979,0,0,1,1,192,2,4,0,1,5238,783,0,0,2,9,0
10567,9980,0,0,1,1,192,2,4,0,1,5238,783,0,0,2,9,0
10568,9981,0,0,1,1,192,2,4,0,1,5238,783,0,0,2,8,0
10569,9982,0,0,1,1,192,4,1,1,1,4701,1728,0,1,2,11,0
10570,9983,0,0,1,1,192,4,1,1,1,4701,1728,0,1,2,22,0
10571,9984,0,0,1,1,192,4,1,1,1,4701,1728,0,1,2,23,0
10572,9985,0,0,1,1,192,4,1,1,1,4701,1728,0,1,2,12,0
10573,9986,0,0,1,1,192,4,1,1,1,4701,1728,0,1,2,4,1
10574,9987,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,11,0
10575,9988,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,10,0
10576,9989,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,11,0
10577,9990,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,4,1
10578,9991,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,3,1
10579,9992,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,0,1
10580,9993,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,9,0
10581,9994,0,0,1,0,180,0,1,3,1,4674,1255,0,1,0,9,0
10582,9995,0,0,1,1,104,0,4,1,1,6186,2907,0,0,2,8,0
10583,9996,0,0,1,1,104,0,4,1,1,6186,2907,0,0,2,8,0
10584,9997,0,0,1,1,104,0,4,1,1,6186,2907,0,0,2,5,0
10585,9998,0,0,1,1,104,0,4,1,1,6186,2907,0,0,2,8,0
10586,9999,0,0,1,0,94,0,1,2,1,3375,1662,0,0,0,6,0
10587,10000,0,0,1,0,94,0,1,2,1,3375,1662,0,0,0,10,0
10588,10001,0,0,1,0,94,0,1,2,1,3375,1662,0,0,0,4,1
10589,10002,0,0,1,0,94,0,1,2,1,3375,1662,0,0,0,18,0
10590,10003,1,0,1,0,145,0,1,2,1,6495,3611,0,0,0,17,0
10591,10004,1,0,1,0,145,0,1,2,1,6495,3611,0,0,0,17,0
10592,10005,1,0,1,0,145,0,1,2,1,6495,3611,0,0,0,0,1
10593,10006,1,0,1,0,145,0,1,2,1,6495,3611,0,0,0,0,1
10594,10007,0,1,1,1,158,4,4,1,1,3269,2010,0,0,2,3,1
10595,10008,0,1,1,1,158,4,4,1,1,3269,2010,0,0,2,12,0
10596,10009,0,1,1,1,158,4,4,1,1,3269,2010,0,0,2,12,0
10597,10010,1,1,1,1,170,4,1,1,1,5298,2142,0,0,2,0,1
10598,10011,1,1,1,1,170,4,1,1,1,5298,2142,0,0,2,0,1
10599,10012,1,0,0,1,167,0,1,2,1,6231,2817,0,0,1,5,0
10600,10013,1,0,0,1,167,0,1,2,1,6231,2817,0,0,1,9,0
10601,10014,1,0,0,1,167,0,1,2,1,6231,2817,0,0,1,5,0
10602,10015,1,0,0,1,167,0,1,2,1,6231,2817,0,0,1,12,0
10603,10016,1,0,0,1,167,0,1,2,1,6231,2817,0,0,1,5,0
10604,10017,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,17,0
10605,10018,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,6,0
10606,10019,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,12,0
10607,10020,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,21,0
10608,10021,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,12,0
10609,10022,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,17,0
10610,10023,0,0,1,0,119,1,4,1,1,786,3639,0,0,1,13,0
10611,10024,1,1,0,0,197,4,1,3,1,6398,3513,0,0,0,12,0
10612,10025,1,1,0,0,197,4,1,3,1,6398,3513,0,0,0,7,0
10613,10026,1,0,0,0,145,0,1,3,1,7157,3611,0,0,0,9,0
10614,10027,1,0,0,0,170,0,2,3,1,6851,2928,0,0,0,1,1
10615,10028,1,0,0,0,170,0,2,3,1,6851,2928,0,0,0,1,1
10616,10029,1,1,0,0,170,0,1,1,1,4955,2534,0,0,1,3,1
10617,10030,1,1,1,0,158,0,4,1,1,4087,1875,0,0,1,0,1
10618,10031,1,1,1,0,158,0,4,1,1,4087,1875,0,0,1,5,0
10619,10032,1,1,1,0,158,0,4,1,1,4087,1875,0,0,1,5,0
10620,10033,1,1,1,0,158,0,4,1,1,4087,1875,0,0,1,11,0
10621,10034,0,1,0,2,222,0,1,2,1,4516,2347,0,0,2,11,0
10622,10035,0,1,0,0,192,4,1,1,1,1706,2769,0,0,1,2,1
10623,10036,0,1,0,0,192,4,1,1,1,1706,2769,0,0,1,4,1
10624,10037,0,1,0,0,192,4,1,1,1,1706,2769,0,0,1,9,0
10625,10038,0,1,0,0,192,4,1,1,1,1706,2769,0,0,1,4,1
10626,10039,0,1,0,0,192,4,1,1,1,1706,2769,0,0,1,0,1
10627,10040,0,0,0,0,230,0,1,1,1,4714,2294,0,0,1,8,0
10628,10041,0,0,0,0,230,0,1,1,1,4714,2294,0,0,1,21,0
10629,10042,0,0,0,0,230,0,1,1,1,4714,2294,0,0,1,9,0
10630,10043,1,1,0,0,145,4,4,3,1,6907,2858,0,0,0,2,1
10631,10044,1,1,0,0,145,4,4,3,1,6907,2858,0,0,0,6,0
10632,10045,1,1,0,0,145,4,4,3,1,6907,2858,0,0,0,6,0
10633,10046,1,1,0,0,145,4,4,3,1,6907,2858,0,0,0,2,1
10634,10047,1,1,0,0,145,4,4,3,1,6907,2858,0,0,0,6,0
10635,10048,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,7,0
10636,10049,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,11,0
10637,10050,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,7,0
10638,10051,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,7,0
10639,10052,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,7,0
10640,10053,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,11,0
10641,10054,1,0,1,1,145,4,1,1,1,6854,2769,0,0,2,7,0
10642,10055,0,0,1,0,44,1,4,4,1,190,3639,0,0,0,5,0
10643,10056,0,0,1,0,44,1,4,4,1,190,3639,0,0,0,10,0
10644,10057,0,0,1,0,44,1,4,4,1,190,3639,0,0,0,6,0
10645,10058,0,1,0,0,197,2,1,0,1,6476,2491,0,0,1,5,0
10646,10059,0,1,0,0,197,2,1,0,1,6476,2491,0,0,1,5,0
10647,10060,1,1,0,0,170,0,1,0,1,4917,3560,0,0,1,0,1
10648,10061,1,1,0,0,170,0,1,0,1,4917,3560,0,0,1,0,1
10649,10062,0,0,0,0,223,4,1,2,1,1348,2617,0,0,0,0,1
10650,10063,0,0,0,0,223,4,1,2,1,1348,2617,0,0,0,0,1
10651,10064,0,0,0,0,223,4,1,2,1,1348,2617,0,0,0,0,1
10652,10065,0,1,0,0,158,4,1,1,1,6911,3586,0,0,1,3,1
10653,10066,0,1,0,0,158,4,1,1,1,6911,3586,0,0,1,9,0
10654,10067,0,1,0,0,158,4,1,1,1,6911,3586,0,0,1,4,1
10655,10068,0,1,0,0,158,4,1,1,1,6911,3586,0,0,1,6,0
10656,10069,1,1,1,1,226,4,4,1,1,5675,1913,0,0,2,2,1
10657,10070,1,1,1,1,226,4,4,1,1,5675,1913,0,0,2,1,1
10658,10071,0,0,1,0,27,1,4,1,1,2681,3639,0,0,1,8,0
10659,10072,0,1,0,0,120,4,4,1,1,1077,1932,0,1,1,0,1
10660,10073,0,1,0,0,120,4,4,1,1,1077,1932,0,1,1,0,1
10661,10074,1,1,0,0,104,4,1,1,1,3742,2233,0,1,1,18,0
10662,10075,1,1,0,0,104,4,1,1,1,3742,2233,0,1,1,18,0
10663,10076,1,1,0,0,104,4,1,1,1,3742,2233,0,1,1,18,0
10664,10077,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,7,0
10665,10078,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,13,0
10666,10079,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,7,0
10667,10080,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,7,0
10668,10081,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,10,0
10669,10082,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,4,1
10670,10083,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,7,0
10671,10084,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,18,0
10672,10085,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,1,1
10673,10086,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,4,1
10674,10087,0,0,1,0,192,1,1,1,1,660,3639,0,0,1,4,1
10675,10088,0,0,1,0,41,4,4,1,1,4745,3083,0,0,1,11,0
10676,10089,0,0,1,0,41,4,4,1,1,4745,3083,0,0,1,10,0
10677,10090,0,0,1,0,41,4,4,1,1,4745,3083,0,0,1,10,0
10678,10091,0,0,0,1,192,4,4,2,1,3259,2952,0,0,1,3,1
10679,10092,0,0,0,1,192,4,4,2,1,3259,2952,0,0,1,2,1
10680,10093,0,0,0,1,192,4,4,2,1,3259,2952,0,0,1,3,1
10681,10094,0,0,0,1,192,4,4,2,1,3259,2952,0,0,1,3,1
10682,10095,0,0,0,1,192,4,4,2,1,3259,2952,0,0,1,12,0
10683,10096,0,0,0,1,192,4,4,2,1,3259,2952,0,0,1,3,1
10684,10097,0,0,1,1,145,4,4,0,1,4354,972,0,0,2,6,0
10685,10098,0,1,0,0,154,4,4,1,1,1328,195,0,0,1,6,0
10686,10099,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,15,0
10687,10100,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,28,0
10688,10101,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,8,0
10689,10102,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,28,0
10690,10103,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,1,1
10691,10104,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,22,0
10692,10105,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,1,1
10693,10106,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,5,0
10694,10107,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,28,0
10695,10108,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,0,1
10696,10109,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,1,1
10697,10110,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,8,0
10698,10111,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,21,0
10699,10112,0,1,1,2,202,0,1,1,5,5291,2701,0,0,3,1,1
10700,10113,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,0,1
10701,10114,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,12,0
10702,10115,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,12,0
10703,10116,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,12,0
10704,10117,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,13,0
10705,10118,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,12,0
10706,10119,1,0,0,0,89,4,1,1,1,6763,1642,0,0,1,2,1
10707,10120,0,1,1,1,202,0,1,1,1,3173,1610,0,0,2,1,1
10708,10121,0,1,1,1,202,0,1,1,1,3173,1610,0,0,2,24,0
10709,10122,0,1,1,1,202,0,1,1,1,3173,1610,0,0,2,1,1
10710,10123,0,1,1,1,202,0,1,1,1,3173,1610,0,0,2,6,0
10711,10124,1,1,0,1,120,4,4,1,1,6769,3586,0,0,2,0,1
10712,10125,1,1,0,1,120,4,4,1,1,6769,3586,0,0,2,10,0
10713,10126,1,1,0,1,120,4,4,1,1,6769,3586,0,0,2,10,0
10714,10127,1,1,0,1,120,4,4,1,1,6769,3586,0,0,2,10,0
10715,10128,1,0,1,0,41,1,4,1,1,1318,3639,0,0,1,12,0
10716,10129,1,0,1,0,41,1,4,1,1,1318,3639,0,0,1,24,0
10717,10130,1,0,1,0,41,1,4,1,1,1318,3639,0,0,1,19,0
10718,10131,1,0,1,0,41,1,4,1,1,1318,3639,0,0,1,10,0
10719,10132,1,0,1,0,41,1,4,1,1,1318,3639,0,0,1,7,0
10720,10133,0,0,1,0,170,1,4,3,1,336,3639,0,0,0,39,0
10721,10134,0,0,1,0,170,1,4,3,1,336,3639,0,0,0,45,0
10722,10136,0,0,1,0,170,1,4,3,1,336,3639,0,0,0,0,1
10723,10137,0,0,1,0,170,1,4,3,1,336,3639,0,0,0,6,0
10724,10138,0,0,1,0,170,1,4,3,1,336,3639,0,0,0,15,0
10725,10139,0,0,1,0,170,1,4,3,1,336,3639,0,0,0,16,0
10726,10141,0,0,0,0,62,0,4,3,2,7091,3268,0,0,0,8,0
10727,10142,0,0,1,2,197,4,1,1,1,5572,2534,0,0,3,6,0
10728,10143,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,11,0
10729,10144,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,11,0
10730,10145,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,3,1
10731,10146,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,4,1
10732,10147,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,3,1
10733,10148,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,21,0
10734,10149,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,12,0
10735,10150,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,11,0
10736,10151,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,12,0
10737,10152,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,3,1
10738,10153,1,1,1,0,202,0,4,1,4,3050,2233,0,0,1,12,0
10739,10154,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,10,0
10740,10155,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,1,1
10741,10156,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,0,1
10742,10157,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,3,1
10743,10158,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,3,1
10744,10159,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,1,1
10745,10160,0,0,1,0,16,1,3,1,1,137,3639,0,0,1,3,1
